"X","Y","freq"
"members of the","nypd",2
"according to court","filings",2
"a vehicle was","burglarized",2
"block of west","aztec",2
"first baseman paul","konerko",2
"robles de la","torre",2
"cat govt agen","secs",2
"dreyfus us treas","reserves",2
"fund us treas","inv",2
"inv r h","dreyfus",2
"mmf cl n","cni",2
"will serve his","suspension",2
"be on the","roster",2
"state p m","espn",2
"the ojai valley","tennis",2
"toll for e","zpass",2
"in fraudulent cash","advances",2
"gem jewelry and","mineral",2
"in overweight and","obese",2
"jewelry and mineral","silent",2
"good measure of","valuation",2
"end of the","fiscal",2
"million americans experience","heartburn",2
"timely resolution of","complaints",2
"order that the","mitigation",2
"the six year","statute",2
"of the practice","physicians",2
"two counts of","attempted",2
"the first three","quarters",2
"possession of a","firearm",2
"to make people","thinner",2
"dome be first","tier",2
"i think it","discriminates",2
"requirement that the","dome",2
"and drizzle each","portion",2
"for the chicago","tribune",2
"seventh graders july","entering",2
"sixth and seventh","graders",2
"was with a","gaa",2
"who was not","identified",2
"lining of the","esophagus",2
"p m espn","virginia",2
"trash on the","curb",2
"offered smart and","stevens",2
"out of state","applicants",2
"by hulbert financial","digest",2
"from the crystal","cathedral",2
"too good a","businessman",2
"afghanistan our troops","launched",2
"against any further","discrimination",2
"in afghanistan our","troops",2
"its net oil","export",2
"net oil export","revenue",2
"the aircraft carrier","uss",2
"cups ounces grams","blanched",2
"moved to a","psychiatric",2
"a very good","coach",2
"production of anna","karenina",2
"stage production of","anna",2
"copies of the","bolingbroke",2
"lawson kick edi","hotop",2
"run kick failed","edi",2
"run kick failed","ppcc",2
"close embrace with","rupert",2
"embrace with rupert","murdoch",2
"before the shared","trauma",2
"living out loud","gala",2
"a fair and","impartial",2
"citations and traffic","violations",2
"consulate in santo","domingo",2
"i am just","shocked",2
"s consulate in","santo",2
"the san diego","padres",2
"massachusetts no overall","rating",2
"and the car","voucher",2
"the field of","marine",2
"relay team of","crofford",2
"teresa ruiz d","essex",2
"very act of","observing",2
"jerseys in state","wineries",2
"of rutan and","tucker",2
"be the republican","nominee",2
"a h n","strain",2
"at the cumberland","manor",2
"best of the","fest",2
"going to be","reset",2
"le cirque grenache","gris",2
"supply at the","cumberland",2
"the le cirque","grenache",2
"asked if he","prefers",2
"at cleveland com","roadrant",2
"clinton met with","liu",2
"has not been","arrested",2
"tampering and resisting","arrest",2
"the uh chagrin","highlands",2
"used to make","carpets",2
"athletic director gene","smith",2
"and at large","alternates",2
"napa valley cabernet","sauvignon",2
"staff at missouri","baptist",2
"a pro bowl","caliber",2
"charged with a","blown",2
"have got the","cleveland",2
"to michigan with","buddy",2
"to resveratrol with","improved",2
"about percent since","jan",2
"hearings on the","ordinance",2
"in the francis","howell",2
"one of bin","ladens",2
"to be in","compliance",2
"closed due to","flooding",2
"to be a","marketer",2
"z is for","zebra",2
"in the linen","cupboards",2
"kd franklin run","petre",2
"one of the","coaches",2
"as in a","mercurial",2
"ashley pucella and","henderson",2
"felony count of","distribution",2
"go to www","youranswerplace",2
"pucella third and","hajek",2
"you could be","eliminated",2
"arizona gov jan","brewer",2
"at n el","camino",2
"daniels pass from","ragsdale",2
"run failed wm","daniels",2
"free trade agreement","ratify",2
"to use the","java",2
"inc and microsoft","corp",2
"look of the","grain",2
"quarles was a","resourceful",2
"a boned and","stuffed",2
"amount to be","appropriated",2
"at p m","sundays",2
"likely to own","tablets",2
"the monterey bay","aquarium",2
"von bothmer zu","schwegerhoff",2
"and human growth","hormone",2
"been a professional","bartender",2
"school of the","poetic",2
"the prisoner of","azkaban",2
"day supplies of","medicines",2
"except in those","rare",2
"had tried to","blackmail",2
"in those rare","instances",2
"instances when the","governors",2
"security protocol the","epu",2
"the governors schedule","warrants",2
"the late john","lennon",2
"vehicle in the","overwhelming",2
"audubon center at","chatfield",2
"it has been","proven",2
"on a house","assessed",2
"according to prior","testimony",2
"calfee halter griswold","llp",2
"he was fiercely","loyal",2
"close contact with","infected",2
"hitting for with","homers",2
"myself to the","treadmill",2
"two queen size","beds",2
"assessed at in","rockaway",2
"by s a","bodeen",2
"little black dress","fundraiser",2
"m jan at","mcclay",2
"of the dairy","southwest",2
"first in the","classical",2
"gregorio maria de","falco",2
"torn anterior cruciate","ligament",2
"engineer and professor","emeritus",2
"some bodies were","wrapped",2
"activity levels and","nutrition",2
"evening with charlie","peacock",2
"of the blue","riband",2
"with a wind","aided",2
"and percent against","kucinich",2
"from triple a","scranton",2
"nhl commissioner gary","bettman",2
"the best american","comics",2
"was booked on","suspicion",2
"fulton and dekalb","counties",2
"in fulton and","dekalb",2
"at a competitive","disadvantage",2
"in the st","congressional",2
"inclined to re","elect",2
"to the orlando","sentinel",2
"star prospect no","prep",2
"the u s","spends",2
"described as a","hispanic",2
"and below grade","roadway",2
"degree possession of","stolen",2
"and p m","thu",2
"backlash against the","backlash",2
"because of a","landslide",2
"reisterstown owings mills","glyndon",2
"the reisterstown owings","mills",2
"paul ryan r","wis",2
"the majority of","marylanders",2
"network analyst mike","mayock",2
"vineyards arnold drive","sonoma",2
"and mg of","teriflunomide",2
"four game losing","streak",2
"kasich spokesman rob","nichols",2
"the risk of","hurting",2
"what an illegal","immigrant",2
"her do let","kim",2
"that tm was","unarmed",2
"county prosecutor john","molinelli",2
"is slated to","mature",2
"as a rodeo","rider",2
"the american medical","assn",2
"the hotel santa","cruz",2
"no with the","colts",2
"platter two perch","fillets",2
"but are well","regarded",2
"a college cost","bubble",2
"beckman durand and","kiley",2
"at least two","thirds",2
"at the peabody","opera",2
"bottom of the","eighth",2
"findings and performance","indicators",2
"he was taken","aback",2
"the washington of","conventional",2
"had not been","vaccinated",2
"school in los","alamitos",2
"be posted on","nj",2
"on april the","winery",2
"proehl caught the","tying",2
"bill that would","require",2
"ess aye you","ess",2
"for pura vida","expeditions",2
"quest for pura","vida",2
"department says the","couriers",2
"one of their","bigs",2
"the risk of","strokes",2
"on the collective","bargaining",2
"cuyahoga county common","pleas",2
"this year by","nrc",2
"we wanted the","narrowest",2
"and below the","fusion",2
"coach in the","pros",2
"good for our","neighbors",2
"fouvry at dolby","chadwick",2
"to save the","santora",2
"with a standing","ovation",2
"foot pounds of","torque",2
"at u s","cellular",2
"his lawsuit reidelbach","alleged",2
"older forms of","wheat",2
"reidelbach alleged the","railroad",2
"coldwell banker pacific","palisades",2
"east cleveland city","councilwoman",2
"forth grass the","herb",2
"like nick and","nora",2
"pushed into the","boards",2
"the herb that","yields",2
"lemco p hurdles","vigal",2
"remove with a","slotted",2
"a suspended or","revoked",2
"senate budget and","appropriations",2
"number of people","purchasing",2
"placed on the","inactive",2
"secure the loans","darish",2
"and lecia h","scaglione",2
"c scaglione and","lecia",2
"more than one","usfs",2
"consensual sex with","camacho",2
"ill of a","fellow",2
"acting essex county","prosecutor",2
"candidate filed state","senator",2
"state representative district","brian",2
"state representative district","cindy",2
"a great pass","rusher",2
"and scored on","boesch",2
"cigars and smokeless","tobacco",2
"little cigars and","smokeless",2
"the scotch plains","fanwood",2
"silicon valley crime","stoppers",2
"picking winners and","losers",2
"they started picking","winners",2
"believe in peter","dill",2
"compared with for","mccain",2
"entirely from red","grapes",2
"for your sake","homs",2
"set to close","lanes",2
"gets about new","contacts",2
"on the jumbo","tron",2
"to reach this","plain",2
"fake and square","bleeps",2
"found out that","danielle",2
"of the watts","riots",2
"the expense of","professionalism",2
"to st angela","merici",2
"ended months of","suspense",2
"in the th","legislative",2
"likely to have","behavioral",2
"suspense by picking","ucla",2
"the bruins recent","struggles",2
"were among the","deciding",2
"whose mothers used","cellphones",2
"they did want","maxx",2
"you have to","aggressively",2
"women of the","wnba",2
"count of bid","rigging",2
"miss the page","turners",2
"one count of","bid",2
"the craft of","biography",2
"interest in preventing","smuggling",2
"mojo alert mojo","alert",2
"projected changes in","princeton",2
"suspension went to","deputy",2
"both garlic and","aspirin",2
"against the florida","marlins",2
"to catch their","assailant",2
"to foot and","weighing",2
"beers at a","pint",2
"fg bergner l","mau",2
"kick l fg","bergner",2
"mau pass from","wetterstrom",2
"contest to voluntary","manslaughter",2
"no contest to","voluntary",2
"state sen jim","whelan",2
"been found with","cracks",2
"athletic director pat","haden",2
"for follow up","appointments",2
"on a personal","recognizance",2
"other naturally advanced","technologies",2
"school for the","deaf",2
"it could be","termed",2
"the sea turtle","restoration",2
"going to be","competing",2
"county children and","adolescents",2
"government becomes your","lifeboat",2
"city of st","peters",2
"the league hes","coached",2
"m kirk s","douglas",2
"at th and","nicollet",2
"east ninth and","euclid",2
"h er bb","ks",2
"tip of the","iceberg",2
"when the new","stamping",2
"at benson place","fieldstone",2
"lutheran convalescent home","auxiliary",2
"the u s","carrier",2
"harry reid d","nev",2
"implementation of the","maps",2
"the plaintiffs say","implementation",2
"a full size","spare",2
"arizona state quarterback","brock",2
"state quarterback brock","osweiler",2
"the oregonian and","statesman",2
"bayless school and","affton",2
"inishmore is a","nasty",2
"reserve chairman ben","bernanke",2
"the fact that","taxpayers",2
"together engaging women","empowering",2
"trenton senate president","stephen",2
"women empowering girls","brunch",2
"busch inbev and","sabmiller",2
"exxon valdez oil","spill",2
"at the winter","olympics",2
"in order to","accommodate",2
"meet in la","mirada",2
"series history the","blazers",2
"the parade of","champions",2
"constantly until the","roux",2
"by the s","showalter",2
"i have a","remote",2
"to a child","causing",2
"all time in","reggie",2
"governor follows its","recommendations",2
"gruet blanc de","noirs",2
"the st louis","metropolitan",2
"education commissioner bret","schundler",2
"america the first","avenger",2
"at southwest naito","parkway",2
"nation on earth","piling",2
"state law that","allows",2
"alaska gov sarah","palin",2
"tenant was self","represented",2
"an enrollment of","mater",2
"enrollment of mater","dei",2
"he will be","sentenced",2
"the heir of","gilgen",2
"walker pass from","murphy",2
"got those huge","raises",2
"i am a","snowflake",2
"about percent of","mkz",2
"named pomp and","circumstance",2
"volcn nevado de","colima",2
"with a life","expectancy",2
"a waste of","taxpayer",2
"by the high","tide",2
"the state for","flights",2
"does have a","dispositive",2
"every ton of","coal",2
"like the league","reigning",2
"nature of the","inquiry",2
"the arnold palmer","invitational",2
"the bulls were","wrapping",2
"the league reigning","mvp",2
"when does daylight","savings",2
"wrapping up an","impressive",2
"bags with pre","printed",2
"league in alley","oops",2
"road and bridge","repairs",2
"will jack and","annie",2
"area food co","ops",2
"information in the","cloud",2
"service points kills","aces",2
"a failed catalytic","converter",2
"seats per row","airbus",2
"could favor taxing","californians",2
"liberal and conservative","justices",2
"who could favor","taxing",2
"little manistee river","trout",2
"ohio gov john","kasich",2
"to on camera","interviews",2
"not a deficit","hawk",2
"of south st","pete",2
"business starts out","unprofitable",2
"going to be","bombarded",2
"stanford coach jim","harbaugh",2
"butterfly and the","intermediate",2
"faces more than","lawsuits",2
"the trip to","bethlehem",2
"was carjacked at","gunpoint",2
"free relay heritage","sqt",2
"in a letter","dated",2
"look at wesley","matthews",2
"of showers and","thunderstorms",2
"relay heritage sqt","chaparral",2
"for a foot","injury",2
"no recruit in","hawai",2
"percent were in","foreclosure",2
"this to be","delicious",2
"lamar alexander r","tenn",2
"mosque near ground","zero",2
"of people who","drank",2
"a succession of","horrible",2
"http tinyurl com","volunteerconnections",2
"decorette shop tigard","plaza",2
"headquarters of anheuser","busch",2
"p m sat","oct",2
"sat oct the","decorette",2
"shop tigard plaza","tigard",2
"the city of","minneapolis",2
"office as staff","accountants",2
"to stop supporting","alec",2
"went by the","nickname",2
"for and one","td",2
"of medicine and","dentistry",2
"rutgers camden with","rowan",2
"to merge rutgers","camden",2
"internal investigation of","kruger",2
"interceptions completion percentage","passer",2
